# y_maternal, y_maternal_fetal, y_fetal_true, y_maternal_clean, y_maternal_fetal_clean
-4.889719279583537581e-03,-5.875564152006348267e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.866445848144901609e-02
-5.995128049646442081e-03,-3.882268572160138542e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.660164479397045534e-02
1.980034873607565069e-02,-3.122386266317733056e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.474112226261569625e-02
-9.495607647262430118e-02,-2.833632916063470730e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.418301715664107121e-02
3.006242904454541325e-03,-6.483133857117084897e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.575059794774051614e-02
3.137141084647017408e-02,6.214885012038683099e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.615108329143318994e-17
2.284947299198554233e-03,1.705868281843448677e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.320798733589284762e-02,2.003589231205915241e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.543668507917588840e-03,4.117843126219738331e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.237494228491200499e-01,-1.689307587925835104e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.328045473876150517e-02,-8.458984491031623643e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.018834956919848100e-02,-4.602554578252415762e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.841961254327886710e-02,2.571898014072940275e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.293950454344633183e-02,-4.082919996414792474e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.333291358444041799e-02,-9.757967331321915072e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.863062988043390905e-02,-3.876424065469057101e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.416161776985227091e-03,-8.377205567628603911e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.004501507431948722e-02,6.161610750455183763e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.626005794732518384e-02,-2.696460684083003614e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.732463485619802346e-02,5.293898796852088140e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.324026433063499861e-02,-5.514835676636559159e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.059275829115575475e-02,-5.960844394634341736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.969729449698018414e-02,5.232750773489817236e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.258983648090283326e-02,-3.028573113550792062e-02,3.246994692046833997e-02,0.000000000000000000e+00,3.246994692046833997e-02
-1.627031889066538756e-02,1.593728364319512703e-01,1.228425425379335301e-01,0.000000000000000000e+00,1.228425425379335301e-01
-6.213228545532328145e-02,2.790073355519629983e-01,2.511499434787585749e-01,0.000000000000000000e+00,2.511499434787585749e-01
-3.306209020231283720e-03,5.514069061357789181e-01,3.877601063757321609e-01,0.000000000000000000e+00,3.877601063757321609e-01
2.199514350599010223e-02,4.474901603121417826e-01,4.982922465033349235e-01,0.000000000000000000e+00,4.982922465033349235e-01
-5.046957363416174069e-02,5.753251128781958768e-01,5.494639959930345263e-01,0.000000000000000000e+00,5.494639959930345263e-01
-7.358848743729000386e-02,4.338841915152490403e-01,5.150067374711921886e-01,0.000000000000000000e+00,5.150067374711921886e-01
2.280444552388886936e-02,4.086392098350644098e-01,3.807579144296589502e-01,0.000000000000000000e+00,3.807579144296589502e-01
-4.075745634062263867e-02,7.484766049142317634e-02,1.481351312526606456e-01,0.000000000000000000e+00,1.481351312526606456e-01
-5.912160614562034580e-03,-1.639600126779900691e-01,-1.645945902807337824e-01,0.000000000000000000e+00,-1.645945902807337824e-01
-2.427119502600147416e-03,-4.250698023473925558e-01,-4.283526537333661732e-01,0.000000000000000000e+00,-4.283526537333661732e-01
-1.070142927335834999e-02,-5.411961592645373464e-01,-5.885791285385050253e-01,0.000000000000000000e+00,-5.885791285385050253e-01
1.511686793479198945e-02,-6.493629593886364182e-01,-6.410413286585400217e-01,0.000000000000000000e+00,-6.410413286585400217e-01
-1.035559298881660456e-01,-5.879208287342072570e-01,-5.979506958040018416e-01,0.000000000000000000e+00,-5.979506958040018416e-01
3.533579939437014178e-02,-4.811291905439696315e-01,-4.847001329696652427e-01,0.000000000000000000e+00,-4.847001329696652427e-01
-7.574900404988579861e-02,-3.316610099251268706e-01,-3.348665913050115073e-01,0.000000000000000000e+00,-3.348665913050115073e-01
3.124932427797254622e-02,-2.249902776124024784e-01,-1.842638138069006837e-01,0.000000000000000000e+00,-1.842638138069006837e-01
-5.745368221553180145e-03,-3.644758130616022884e-02,-6.493989384093673545e-02,0.000000000000000000e+00,-6.493989384093673545e-02
-6.392668084444877441e-02,-1.822145500482055119e-02,-2.449293598294705921e-17,0.000000000000000000e+00,-2.449293598294705921e-17
1.055659239130651503e-02,1.673902298231019770e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.046935295232963692e-02,-5.001248044210226257e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.303152827740679795e-02,-3.915949213884005291e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.763736966048039451e-02,2.203085447622089854e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.587738501520599782e-02,-1.193285612718224427e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.095833071595967177e-03,-3.417259016014580209e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.491554640301768819e-02,-6.056790033726444644e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.753932442340614475e-03,-1.692141874793257755e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.206013559375319982e-02,-1.085996103728689537e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.368360871155948266e-03,4.142609974750913020e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.541973843609197384e-02,-3.215175101625467047e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.474998101087325424e-02,3.962922749822880147e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.365003754925267335e-02,3.290382036328770576e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.541619895541392515e-03,1.584533556312759522e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.917939138859540288e-02,-6.544623886660889955e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.874066212450423430e-02,-1.638560276743332086e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.865202950088228756e-02,-5.382550686575003282e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.443408866158256199e-02,-2.757515134957115783e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.869554490670919611e-02,-7.557951700579138010e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.530387547028332268e-02,-1.805385123297903113e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.540381159287979806e-02,-6.000796031792732591e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.381438999386074395e-02,-6.549508463436483352e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999803475821875537e-03,-6.930146821800541035e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424174301015144750e-01,-3.448566914346466034e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.456500133364082607e-02,1.046538428980937213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.618003063503529598e-03,6.242928360451881903e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.667671906047230354e-03,2.153186381423387655e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.374512077630339002e-02,-4.984854651326240532e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.585108671175033956e-02,3.073922917596287954e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.009885447992442287e-02,1.249405829935441165e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.692347886505626925e-02,-3.889739306235082128e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.135632604877420460e-02,-7.161603136912488184e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.690842739453613242e-01,1.598966386378756696e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.515564535519024036e-02,-1.875787870416442335e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.430072817066510071e-02,7.318918766819658417e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.904173398201978701e-02,1.194797786790515598e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.241973148117193393e-02,2.654367143679444915e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.575107033587084482e-02,-2.151174622982772108e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.910370792252914479e-02,-5.608045028029030876e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.370529292129754301e-02,-2.617294037955068126e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.339294067873423449e-02,2.515523378089697462e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444377169233326708e-02,-1.260077636484497471e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.075738794824853219e-03,3.036619891458340603e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.062414607180253878e-02,2.674951191674687298e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.405072279636661897e-02,4.337418458494191401e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095262960579648261e-02,-6.769244539966635943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.790355701753073819e-02,-1.942695656781757985e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.140387672570845279e-02,-1.761489426237363223e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.381436231773872259e-02,1.699199531074147744e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.103306700915986288e-02,-5.225788451353840375e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.752049647074924513e-02,2.313252387104862764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.444622315652759448e-02,7.941623705750631979e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.138695660127936174e-02,1.904008586778466877e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.508007269554788199e-02,1.925423665745355783e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.447129295714259578e-02,-9.599482264500457107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.939645742306176202e-02,-3.553010498353566943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.720086143641958970e-02,-4.547288695555540272e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.402241516852983427e-02,-5.022953271333988057e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.589546015624800274e-02,3.538160313695531967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.204045850547426702e-03,1.203990833352586165e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.501578812094666648e-02,2.708703594244902396e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.114130020463760137e-03,-7.972239534120105497e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.529589567243723747e-02,-6.262904682003819778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.487727293904604203e-03,5.670599082241759709e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.833178915332851155e-02,-6.871345729586945950e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.580462567427263196e-02,1.012693898850094976e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.132575315107450575e-02,-7.905104038937604480e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.721808283674331502e-02,1.104293985997003014e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.301252132516999269e-03,-5.594731046871590646e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.176050857687074430e-02,-6.504162072103014669e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.012953708538100010e-02,8.045249873239625552e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.217763352128395760e-02,4.764539189423561139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.091536496408586937e-02,5.965304360147279106e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.591456325771687108e-02,-4.911233764762351628e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.343619423749151387e-02,3.375935418215025852e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.625891506974868866e-02,-9.453063549983863056e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.012606309329820209e-02,7.319259055302665407e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.577508237539422542e-02,1.821289870961106602e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.894279744564781806e-02,-1.261089571439692192e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.286023039079957048e-02,-1.122145207237245360e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.906523063886690822e-02,-4.760247325004307584e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.090483234551174394e-02,-4.225374634647377503e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.799898024954806330e-02,6.477593211273335871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180560221287145356e-01,-4.420368684986775154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.638957367213473779e-02,-5.797023019410316169e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.906844976693215565e-03,5.918083905774389891e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.015084854560165985e-02,4.147111390482358106e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.849162185775721112e-02,-3.897561730704268701e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.570895965717041570e-02,-5.380268041611008245e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.541855744953822244e-02,-7.343909524479573514e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.208370116547980072e-02,5.836659623359024412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.161113067028738954e-01,1.755156704288208039e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.674177532333294111e-02,3.146227593712790788e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.792929036175939267e-02,-6.715919957461504060e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.724978944191388044e-02,-3.282426892513511801e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.617546720843090535e-02,-4.407884407909946900e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.896359098872716975e-02,-1.883555126328646800e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.318823053145938388e-03,-6.582496414547299446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.080335407794024066e-02,-2.354453077771604189e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.252346482223396729e-02,-1.554447126075121123e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.199635034416541429e-02,-6.393054099779431343e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.033887730987310738e-02,-2.724950617046315721e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.329908433734032003e-02,-1.356153175298129877e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.918388544643279403e-02,5.428417370465388192e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.012099630646434212e-02,8.631273106151110541e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.205778140127670706e-01,-1.358915659378237030e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.959304875004172386e-02,-4.976365352209664167e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.464858012557541639e-02,-6.336641015083395445e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.643097640402803705e-02,4.627940011868623971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.506029635631092489e-02,9.332402361272901237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.330499125152993678e-02,-4.140738811764288485e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.068533145771307202e-02,2.417021305451223442e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.918124338697698078e-02,3.972452763933576741e-02,3.246994692046833997e-02,0.000000000000000000e+00,3.246994692046833997e-02
3.145733702667932730e-02,1.818288766538822820e-01,1.228425425379335301e-01,0.000000000000000000e+00,1.228425425379335301e-01
-1.233723948540048354e-02,2.512824231202464564e-01,2.511499434787585749e-01,0.000000000000000000e+00,2.511499434787585749e-01
-1.510699978199361339e-02,4.072443746867695502e-01,3.877601063757321609e-01,0.000000000000000000e+00,3.877601063757321609e-01
6.555270124786726285e-03,5.678365815448702669e-01,4.982922465033349235e-01,0.000000000000000000e+00,4.982922465033349235e-01
-3.990496385117099643e-02,5.459497297200959220e-01,5.494639959930345263e-01,0.000000000000000000e+00,5.494639959930345263e-01
1.767636653161669402e-02,5.177034871317518494e-01,5.150067374711921886e-01,0.000000000000000000e+00,5.150067374711921886e-01
-6.943540276262565036e-02,4.059511938990936764e-01,3.807579144296589502e-01,0.000000000000000000e+00,3.807579144296589502e-01
6.622014951438204289e-02,1.893572156402041073e-01,1.481351312526606456e-01,0.000000000000000000e+00,1.481351312526606456e-01
1.780718321857150885e-02,-1.053605833950775061e-01,-1.645945902807337824e-01,0.000000000000000000e+00,-1.645945902807337824e-01
4.382324346324842357e-02,-4.225748010479614680e-01,-4.283526537333661732e-01,0.000000000000000000e+00,-4.283526537333661732e-01
-6.709003130502040613e-02,-4.614225323219078301e-01,-5.885791285385050253e-01,0.000000000000000000e+00,-5.885791285385050253e-01
7.219809431920372507e-03,-6.055755576722473554e-01,-6.410413286585400217e-01,0.000000000000000000e+00,-6.410413286585400217e-01
3.922436788577881445e-02,-5.747023796013166486e-01,-5.979506958040018416e-01,0.000000000000000000e+00,-5.979506958040018416e-01
-1.488380776265689487e-01,-4.087346627994222770e-01,-4.847001329696652427e-01,0.000000000000000000e+00,-4.847001329696652427e-01
-4.965809908836407716e-02,-2.299365646065600899e-01,-3.348665913050115073e-01,0.000000000000000000e+00,-3.348665913050115073e-01
-3.184742323655630203e-02,-2.600924663858539265e-01,-1.842638138069006837e-01,0.000000000000000000e+00,-1.842638138069006837e-01
-6.488552859538419815e-02,3.248082414859909672e-03,-6.493989384093673545e-02,0.000000000000000000e+00,-6.493989384093673545e-02
3.202591722879003650e-02,3.380632279433797710e-02,-2.449293598294705921e-17,0.000000000000000000e+00,-2.449293598294705921e-17
-3.559446561608497345e-02,-6.778609295430811088e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.947595104796798746e-02,1.995149071075046077e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.550468374098526336e-02,-3.891915429277017363e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.326525045314600457e-02,8.979637053090834195e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095691918993861036e-01,2.048573135917300999e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.048137733367012738e-03,-6.207941542793556089e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.592401078036628732e-03,2.427602382342593235e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.408006216384229514e-01,-6.042665392103522409e-02,0.000000000000000000e+00,3.869467923798433628e-01,0.000000000000000000e+00
7.793374373666928090e-01,1.165843121073360661e-01,0.000000000000000000e+00,6.802203445276286953e-01,0.000000000000000000e+00
9.456885039821656402e-01,-7.570387199613146101e-02,0.000000000000000000e+00,8.823440057525097080e-01,0.000000000000000000e+00
1.035301424262618619e+00,1.220684142753539203e-02,0.000000000000000000e+00,1.000109048738484496e+00,0.000000000000000000e+00
1.066487057368047386e+00,-2.936308742963748830e-02,0.000000000000000000e+00,1.043410054249864327e+00,0.000000000000000000e+00
1.072024549767099488e+00,-3.409211462697558231e-02,0.000000000000000000e+00,1.024139943148816734e+00,0.000000000000000000e+00
1.003509759565110793e+00,2.942042699942228404e-02,0.000000000000000000e+00,9.551908727828193335e-01,0.000000000000000000e+00
9.321844971941671831e-01,-3.066901606042355538e-02,0.000000000000000000e+00,8.495929198249059233e-01,0.000000000000000000e+00
7.379150125842105501e-01,-1.759718639259096789e-03,0.000000000000000000e+00,7.198092301220747613e-01,0.000000000000000000e+00
5.753731050673139835e-01,1.954714921820079748e-02,0.000000000000000000e+00,5.771946175305529003e-01,0.000000000000000000e+00
3.912405008706146825e-01,2.280626104085101136e-01,0.000000000000000000e+00,4.316147542271266402e-01,2.708627546658903262e-01
4.254574239651857104e-01,4.553629656021177530e-01,0.000000000000000000e+00,2.912152738269961350e-01,4.761542411693400756e-01
1.295881447044548718e-01,6.307646433906028971e-01,0.000000000000000000e+00,1.623243296771621491e-01,6.176408040267568067e-01
5.926374614494109988e-02,7.175961374718415886e-01,0.000000000000000000e+00,4.946832689837249442e-02,7.000763341169391474e-01
-6.119676792464698312e-02,7.053107808854264249e-01,0.000000000000000000e+00,-4.452149420853514922e-02,7.303870379749050068e-01
-2.253842421135928142e-01,6.801860923792517610e-01,0.000000000000000000e+00,-1.183344363346511136e-01,7.168979602041716248e-01
-2.176739553519712600e-01,6.580055885493398815e-01,0.000000000000000000e+00,-1.719597070421027551e-01,6.686336109479734668e-01
-1.325220158942985449e-01,5.644168396830440138e-01,0.000000000000000000e+00,-2.064399989410965752e-01,5.947150438774341241e-01
-1.252282787500632044e-01,5.567485550387302196e-01,0.000000000000000000e+00,-2.236170209718548185e-01,5.038664610854522996e-01
-2.130991970270532387e-01,3.432476996852383833e-01,0.000000000000000000e+00,-2.258837635756923423e-01,4.040362322713870191e-01
-2.162687027542953833e-01,3.188154752836366290e-01,0.000000000000000000e+00,-2.159551210893188855e-01,3.021303279589886426e-01
-1.905238354712133486e-01,2.642145347601412286e-01,0.000000000000000000e+00,-1.966653301637306117e-01,2.038506916788972723e-01
-1.247171642121910756e-01,1.390937856282557505e-01,0.000000000000000000e+00,-1.707976791777901793e-01,1.136270307740134961e-01
-1.601786066914287765e-01,-8.174151032769717828e-02,0.000000000000000000e+00,-1.409492264020700270e-01,3.462782882886074332e-02
-9.447358952383246022e-02,-3.419114282161796886e-02,0.000000000000000000e+00,-1.094309211342435195e-01,-3.116504594597460306e-02
-7.165107974999178342e-02,-5.829898602870350888e-02,0.000000000000000000e+00,-7.820160323230813948e-02,-8.283410543425577532e-02
-7.822133379793014263e-02,-1.302958338516708725e-01,0.000000000000000000e+00,-4.883288165234439537e-02,-1.203717949294719203e-01
-4.197215138038018489e-02,-1.019887203263016850e-01,0.000000000000000000e+00,-2.250085421105788366e-02,-1.445079992587675888e-01
1.210496599790646943e-01,-1.399777454379131647e-01,0.000000000000000000e+00,-2.307297613061884277e-17,-1.565319146802983674e-01
6.949680646241876425e-02,-8.198683475824530831e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.581186345029846341e-01
-2.061889083363676548e-03,-2.551302429835526353e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.511685847625232060e-01
3.115119947611779197e-02,-1.756210565213475738e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.376657311146114171e-01
-8.778892749664632400e-02,-8.136397704010543686e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.195583754244531199e-01
-1.184294930702309012e-01,-5.583822996171153991e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.866445848144901609e-02
-2.959516361912305563e-02,-4.076103358598256315e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.660164479397045534e-02
9.623964259917103942e-03,-5.662669314613759386e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.474112226261569625e-02
-3.797848459836029866e-02,-1.861085756307646888e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.418301715664107121e-02
3.991663992500543018e-02,5.686689100528313778e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.575059794774051614e-02
2.602298734083705739e-02,-1.346516163824428881e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.615108329143318994e-17
1.141301857286546734e-02,-1.645733011674006948e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.539529526186895730e-02,8.707622801541868574e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.777613740708012591e-02,-6.121674789276373985e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.563543848633421940e-02,3.005152710447323711e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.801856716175385148e-02,1.274473663570527271e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.233043025133871290e-03,5.387635834315920164e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.362400508275084521e-02,-3.776357630339557611e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.761587905031450395e-03,-1.079634163343510256e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
